code_activity,name_activity,description,ar_name_activity,ar_description,category_code,category_name_fr,category_name_ar,subcategory_code,subcategory_name_fr,subcategory_name_ar,subfield,field
010616,Surveillant chantier télécom,,مراقب ورشة اتصالات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010615,Superviseur télécom,,مشرف على الاتصالات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010614,Poseur tireur de câbles en fibre optique,,عامل في تركيب وسحب أسلاك الألياف البصرية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010613,Ouvrier qualifié caténaire,,عامل مؤهل في تركيب أسلاك القطار الكهربائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010612,Ouvrier professionnel hors catégorie en éclairage public,,عامل مهني خارج التصنيف في الإنارة العمومية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010611,Opérateur réseau télécom,,عامل على شبكة اتصالات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010610,Monteur de réseaux électriques,,مركب الشبكات الكهربائية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010609,Monteur de caténaires,,مركب أسلاك القطارات الكهربائية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010608,Monteur câbleur réseau électrique,,مركب أسلاك الشبكة الكهربائية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010607,Electricien en balisage,,كهربائي في الإشارات العمومية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010606,Electricien de distribution,,كهربائي في توزيع الشبكات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010605,Electricien d'éclairage public,,كهربائي في الإنارة العمومية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010604,Câblier réseau électrique,,مركب أسلاك الشبكة الكهربائية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010603,Aide électricien monteur réseaux,,مساعد كهربائي في تركيب الشبكات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010602,Agent répartiteur en télécom,,عون توزيع شبكات الاتصالات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010601,Agent de maitrise en éclairage public,,عون تحكم في الإنارة العمومية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010600,Montage réseaux électriques et télécoms,تركيب الشبكات الكهربائية والاتصالات,6,1
010505,Technicien principal de conduite de centrale électrique,,تقني رئيسي في قيادة محطة كهربائية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010500,Conduite de centrale électrique,قيادة محطة كهربائية,5,1
010504,Technicien de conduite auxiliaire,,تقني ملحق في قيادة محطة كهربائية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010500,Conduite de centrale électrique,قيادة محطة كهربائية,5,1
010503,Rondier en production d'énergie,,عون دورية في إنتاج الطاقة,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010500,Conduite de centrale électrique,قيادة محطة كهربائية,5,1
010502,Opérateur d'exploitation en production d'énergie,,عامل استغلال في إنتاج الطاقة,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010500,Conduite de centrale électrique,قيادة محطة كهربائية,5,1
010501,Ingénieur de production électrique,,مهندس إنتاج كهربائي,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010500,Conduite de centrale électrique,قيادة محطة كهربائية,5,1
010432,Elaïologue,,خبير في الزيوت الغذائية ,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010400,Ingénierie et assistance technique en agriculture et environnement,الهندسة والمساعدة التقنية في مجال الزراعة والبيئة,4,1
010431,Technicien production animale,,تقني في الإنتاج الحيواني,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010400,Ingénierie et assistance technique en agriculture et environnement,الهندسة والمساعدة التقنية في مجال الزراعة والبيئة,4,1
010430,Technicien forestier,,تقني في الغابات,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010400,Ingénierie et assistance technique en agriculture et environnement,الهندسة والمساعدة التقنية في مجال الزراعة والبيئة,4,1
010429,Technicien du génie rural,,تقني في الهندسة الريفية,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010400,Ingénierie et assistance technique en agriculture et environnement,الهندسة والمساعدة التقنية في مجال الزراعة والبيئة,4,1
010428,Ingénieur paysagiste,,مهندس تنسيق الحدائق,,010000,"Conseil, Expertise et formation",الاستشارة و الخبرة و التكوين,010400,Ingénierie et assistance technique en agriculture et environnement,الهندسة والمساعدة التقنية في مجال الزراعة والبيئة,4,1
